	idx	beta	pval	cilb	ciub	i2	tau2	symbol
ENSG00000158477	2075	0.900803817353373	0.0094072545344435	0.220935096775061	1.58067253793168	90.5268019034027	2.09444317686927	CD1A
ENSG00000106299	18153	-0.200895106018301	0.00958246675350877	-0.352889179238784	-0.0489010327978167	97.4402434086735	0.122852534805909	WASL
ENSG00000162711	16771	-0.477309072972038	0.00970447100126824	-0.839042066102929	-0.115576079841146	95.7079854189389	0.697473649086112	NLRP3
ENSG00000240771	2422	-0.803984347664565	0.00981048418856344	-1.41417520308889	-0.193793492240242	99.2305650202634	2.04036316562868	ARHGEF25
ENSG00000100906	21064	-0.370253962821112	0.00989183293299293	-0.65157195170038	-0.0889359739418429	97.5738417840717	0.446425961589949	NFKBIA
ENSG00000132155	3905	-0.222119939772406	0.0100997424821519	-0.391357941009995	-0.0528819385348174	99.1897538739345	0.165219704239653	RAF1
ENSG00000173482	1553	-0.622423513329678	0.0105054464729303	-1.09919376712571	-0.14565325953365	99.1780747663948	1.28736064152669	PTPRM
ENSG00000130164	19398	-0.690748858858119	0.0109779782145538	-1.22304555042339	-0.158452167292848	97.8836400014679	1.56903203207115	LDLR
ENSG00000132356	11651	-0.193090481282184	0.0111171767540653	-0.342145739689766	-0.0440352228746012	96.9434824199667	0.121955541448843	PRKAA1
ENSG00000130202	16395	0.292064803321415	0.011429374400761	0.0657417512453138	0.518387855397516	97.4734820379305	0.268133151772136	NECTIN2
ENSG00000168610	27756	-0.221512566963208	0.0131879020085069	-0.396670771323761	-0.0463543626026545	97.2041578136582	0.166877647354561	STAT3
ENSG00000073008	3237	0.278851769021559	0.0134579100120963	0.0577075396399565	0.499995998403161	97.7324098181934	0.269128301030277	PVR
ENSG00000111679	12137	0.366401000694523	0.0143341416257518	0.0731394198126552	0.65966258157639	98.0819060819895	0.468662936659403	PTPN6
ENSG00000160007	13734	-0.265075461535083	0.0145875235572453	-0.477786514863397	-0.0523644082067687	97.5050217408391	0.252728602290964	ARHGAP35
ENSG00000163558	17546	0.229345154408179	0.0145894706472775	0.0453024242407118	0.413387884575646	96.4471679450199	0.187533411192544	PRKCI
ENSG00000213281	11984	0.241827422290082	0.0150109486254363	0.0469463921541419	0.436708452426021	97.5549955910364	0.204882884132261	NRAS
ENSG00000156711	19378	0.539782463845854	0.0163221446441185	0.0992676635524884	0.98029726413922	98.9486323579421	1.04959601132591	MAPK13
ENSG00000051523	6235	0.493377071536612	0.0171539172584762	0.087652250421938	0.899101892651286	97.698735682464	0.907879722117648	CYBA
ENSG00000204525	24776	0.341964041157885	0.0176303395107471	0.0595557573302311	0.624372324985539	97.40236928489	0.447754966638945	HLA-C
ENSG00000134873	21560	-1.56223474452495	0.0187953289717181	-2.86542192112146	-0.259047567928428	99.1289217238461	9.48394936087534	CLDN10
ENSG00000169439	7305	-0.64385931818236	0.0193232865473943	-1.18332679328388	-0.104391843080845	99.1267363379493	1.60674564470624	SDC2
ENSG00000184574	10247	0.584783561836425	0.0194926830276034	0.094129328072927	1.07543779559992	98.0758824398319	1.35538534076043	LPAR5
ENSG00000133020	13345	-1.57649683009595	0.0201925090303698	-2.90676271785895	-0.24623094233295	97.3190704713065	9.6414150870619	MYH8
ENSG00000107643	15095	-0.152101578919249	0.0203969105454458	-0.280656154201861	-0.0235470036366368	96.9343351856089	0.0894785012171041	MAPK8
ENSG00000157625	21838	-0.168915284396176	0.0204079771355146	-0.311693180214207	-0.0261373885781443	96.3854373701627	0.104974036759747	TAB3
ENSG00000121594	11089	0.686696295120736	0.0216838973203025	0.100467122762394	1.27292546747908	97.0869700373336	1.79411393391146	CD80
ENSG00000012124	17905	-0.842228593757041	0.0245065133878886	-1.5761853238644	-0.108271863649684	97.5784899079243	2.88606346227413	CD22
ENSG00000197442	12389	-0.358804203058662	0.0245340383155729	-0.671542827894248	-0.0460655782230761	98.2576008431467	0.543806652695	MAP3K5
ENSG00000110076	20128	-0.749282453214346	0.0260439494991842	-1.40914756268467	-0.0894173437440215	98.193960664753	2.45931637835954	NRXN2
ENSG00000108953	3491	0.143537229942098	0.0266259086828289	0.0166391549073441	0.270435304976851	97.3811730235286	0.0876468733568288	YWHAE
ENSG00000030110	9021	0.403060815453378	0.0266537788726839	0.0466581753277761	0.75946345557898	98.8605000834027	0.7338023582478	BAK1
ENSG00000160223	14189	-0.258746069604056	0.026743604761997	-0.487675218509121	-0.0298169206989907	61.5430796185457	0.154560975302863	ICOSLG
ENSG00000144847	25693	-1.13269730205401	0.0267798383373566	-2.13510570211357	-0.130288901994443	98.7574664566777	5.60674293187321	IGSF11
ENSG00000115904	12750	-0.135309291370713	0.0269993764284277	-0.255227049063059	-0.0153915336783671	94.3108874486079	0.0766009988428482	SOS1
ENSG00000137221	3757	0.183488716075563	0.0270838190371325	0.0207822813561439	0.346195150794982	97.797264923893	0.13831903046461	TJAP1
ENSG00000188130	12911	0.443378773924065	0.0271447891941936	0.0500616417881646	0.836695906059965	97.5752368192607	0.855091877970236	MAPK12
ENSG00000120899	18159	-0.329296394249094	0.027165743078862	-0.621451982244218	-0.0371408062539702	98.374862446439	0.461460761682512	PTK2B
ENSG00000184009	6960	0.186910884118008	0.0275163594815298	0.0207041107625567	0.353117657473459	95.8210914187417	0.142297103273624	ACTG1
ENSG00000133627	22433	0.303020995551656	0.0275428799959125	0.0335195214006375	0.572522469702675	98.9626923214261	0.411708610881695	ACTR3B
ENSG00000110651	7689	-0.383863592737885	0.0279889316679083	-0.726243048129644	-0.0414841373461253	98.9865644118463	0.650247041062723	CD81
ENSG00000169429	8257	0.843162109629764	0.0285622975103725	0.0883843697513182	1.59793984950821	96.4932806811827	2.96781315863643	CXCL8
ENSG00000078061	26181	-0.150176653517565	0.0286092204997328	-0.284650721000174	-0.0157025860349561	97.2855200019962	0.0990965055021073	ARAF
ENSG00000143226	7190	0.48412105828398	0.0314701843078143	0.0430117053837628	0.925230411184197	97.7575547711988	1.08703665142834	FCGR2A
ENSG00000082126	9984	0.799035929939794	0.032650533470636	0.0659732858079177	1.53209857407167	96.9901814557506	2.79073044375254	MPP4
ENSG00000128340	1149	0.461463120026005	0.0350494452525298	0.0323632008339109	0.8905630392181	97.5035668970292	0.988184568667767	RAC2
ENSG00000166025	23483	-0.472322480756607	0.0353088556858542	-0.912143713501567	-0.0325012480116463	98.6734275259133	1.07105170471553	AMOTL1
ENSG00000135341	28919	0.095275095362858	0.0354658601771188	0.00648011312157645	0.18407007760414	95.3161821045217	0.0408969058871074	MAP3K7
ENSG00000064012	7471	0.276489760309759	0.0358120777559668	0.0183211816684898	0.534658338951028	98.552198918435	0.356793500172146	CASP8
ENSG00000189143	8020	0.709978862774474	0.036586714894368	0.0442838584945067	1.37567386705444	98.5348782202227	2.30343486484984	CLDN4
ENSG00000001626	19381	-1.19359964624846	0.037856290293752	-2.32026311006483	-0.0669361824320944	98.9783272072274	6.99193353123906	CFTR
ENSG00000128245	9805	0.299772103333256	0.038736504497034	0.0155197488837006	0.584024457782812	98.8653578040929	0.444704950082224	YWHAH
ENSG00000213937	11664	0.770202670311906	0.0393622589701388	0.037536978995954	1.50286836162786	97.301704743047	2.94420675664278	CLDN9
ENSG00000181847	26266	0.51089563841529	0.0395328497110923	0.0244784343861193	0.997312842444461	96.1662188381703	1.27029204840805	TIGIT
ENSG00000198001	3079	0.150430767442819	0.0406137170229581	0.00642794130854654	0.294433593577092	97.1953820656013	0.108576249563476	IRAK4
ENSG00000184697	19768	1.04123074696155	0.043200093117674	0.0318308069205206	2.05063068700258	94.9183987293637	4.78870235781073	CLDN6
ENSG00000104833	3188	-1.10512254915725	0.0447933892921777	-2.18456624458547	-0.0256788537290307	98.9270608924823	6.73576328229176	TUBB4A
ENSG00000138798	25670	-1.04607459509299	0.0458108021353676	-2.07268080896131	-0.0194683812246723	98.6516296812868	5.72221274816836	EGF
ENSG00000097007	11425	-0.243650089236371	0.0460629866366948	-0.483043334771348	-0.00425684370139368	98.4575731500775	0.310441895157538	ABL1
ENSG00000204642	2302	0.323939906894747	0.0484937245480438	0.00214296832360727	0.645736845465888	97.169825514654	0.576023643425502	HLA-F
ENSG00000131791	8340	-0.231430683626959	0.0487904142520067	-0.461633444657433	-0.00122792259648505	96.5441452466342	0.273099282556892	PRKAB2
ENSG00000121879	4671	-0.178982057079814	0.050371574865341	-0.358253971247859	0.000289857088231676	96.5997914772783	0.175058160120302	PIK3CA
ENSG00000266094	12147	-0.328350153926828	0.0520911423201511	-0.659672836282415	0.00297252842875928	97.5357612450802	0.58468951612521	RASSF5
ENSG00000204592	19947	-0.28190515778484	0.0525647557475884	-0.566934723964672	0.00312440839499178	98.3718660090054	0.4660785139075	HLA-E
ENSG00000179295	5531	-0.136236005021955	0.0529584558000119	-0.274211123613524	0.00173911356961468	95.2292376699255	0.0987818364207008	PTPN11
ENSG00000066032	28480	-1.18880760907175	0.0532853348557816	-2.39444693292166	0.0168317147781549	98.3669731432134	8.25355103874976	CTNNA2
ENSG00000171608	15349	-0.249290931351747	0.0555802187473672	-0.504526797092967	0.0059449343894718	96.3449741742758	0.348813389975651	PIK3CD
ENSG00000010810	2678	-0.436622016669829	0.055744566380038	-0.883956698268638	0.0107126649289791	98.9931170645184	1.1394403714651	FYN
ENSG00000181885	6119	0.702058421292733	0.0578978930941853	-0.0235048910204544	1.42762173360592	99.062666998655	2.77360324432628	CLDN7
ENSG00000111537	3223	0.960865931070085	0.0583583758479463	-0.0339921814873657	1.95572404362754	93.0244920714552	4.90888055897574	IFNG
ENSG00000126016	24846	-0.403665185541257	0.0606984409773256	-0.825467833907861	0.0181374628253483	98.304344151446	0.990549197794044	AMOT
ENSG00000067560	4394	-0.139814318072444	0.0611011437011716	-0.286138788227811	0.0065101520829233	98.251966578842	0.118320176147065	RHOA
ENSG00000136286	20632	0.466564458455499	0.0612416386514447	-0.0219896156989568	0.955118532609956	97.7992375259017	1.32568799617981	MYO1G
ENSG00000171217	24390	-0.519491766484192	0.0624733456877631	-1.06604474020903	0.0270612072406431	92.4835789986684	1.40672068951482	CLDN20
ENSG00000186575	30076	0.167080792247232	0.0624926513185805	-0.00871646710274898	0.342878051597213	97.9313808804349	0.175572060557933	NF2
ENSG00000067141	13858	-0.237809842492422	0.0628965711296427	-0.488411073165808	0.0127913881809647	97.6077557259705	0.3405057209738	NEO1
ENSG00000062038	12444	1.10883010906495	0.0649737167212328	-0.0688122726329854	2.28647249076288	99.3009196512034	8.00439720668763	CDH3
ENSG00000158195	16172	-0.209890403783074	0.0670790727093537	-0.434546499851742	0.0147656922855936	98.5373636721419	0.279284027106763	WASF2
ENSG00000181929	25959	0.119707698907042	0.069611424253174	-0.00960160063052266	0.249016998444606	97.9418469373284	0.0927442318840749	PRKAG1
ENSG00000198502	26770	-0.39276759760447	0.0696592127571054	-0.817111210184294	0.0315760149753541	96.1094591357776	0.966885169467371	HLA-DRB5
ENSG00000158769	1569	0.351342524729857	0.0698181033161864	-0.0284616183624228	0.731146667822136	99.1856960086945	0.777440266566375	F11R
ENSG00000134001	15324	0.121538454335332	0.0725105462731496	-0.0111031718554343	0.254180080526098	97.2533048143184	0.0957570151784553	EIF2S1
ENSG00000101162	27160	-0.482626726072657	0.0731387328729898	-1.01050061253769	0.0452471603923798	96.987676556584	1.49612939288038	TUBB1
ENSG00000185745	19383	-0.351297985336541	0.0741764847111089	-0.736916823880982	0.0343208532079008	97.0661374244762	0.826025683991682	IFIT1
ENSG00000095203	1293	-0.788230979639672	0.0761424602078583	-1.65932558075568	0.0828636214763404	99.4434870970594	4.11791007216919	EPB41L4B
ENSG00000134308	10656	0.141532401242484	0.0763631893211546	-0.014996281312144	0.298061083797112	97.513105706008	0.134346700252282	YWHAQ
ENSG00000070831	3285	-0.125375437193047	0.0774847202587772	-0.264562888027838	0.0138120136417448	97.573223320716	0.110019676436815	CDC42
ENSG00000102882	25740	-0.240827419910168	0.0819679453079012	-0.512195994808792	0.0305411549884549	98.9760566596095	0.414370608633353	MAPK3
ENSG00000163600	5253	0.568596238447529	0.0850362411836706	-0.0785055368635594	1.21569801375862	95.8113329640346	2.16842170527618	ICOS
ENSG00000143545	14473	0.227603520242072	0.0864678300270148	-0.0326114138986212	0.487818454382766	98.8590003044257	0.373353921999203	RAB13
ENSG00000213341	11703	-0.114055957704535	0.0891300844827285	-0.245553005565925	0.0174410901568559	97.056739384907	0.0924757191423397	CHUK
ENSG00000104408	12742	0.174749113117015	0.0902571645100132	-0.0274311287915793	0.37692935502561	97.9306635650059	0.225867621857086	EIF3E
ENSG00000149269	17570	0.265423276997892	0.0923204590388361	-0.0436277180078985	0.574474272003683	99.3407656585943	0.555304734817474	PAK1
ENSG00000145555	19651	0.364533131952896	0.0926521864998742	-0.0603505578941045	0.789416821799896	98.8228797914835	1.00585981341644	MYO10
ENSG00000204010	28377	-0.735876077934566	0.0983247102720641	-1.60838922323117	0.13663706736204	85.2928940319783	3.19275745218098	IFIT1B
ENSG00000137275	16004	-0.136286996066089	0.0999302920560085	-0.298649600802212	0.0260756086700343	98.6985236760178	0.152669397668666	RIPK1
ENSG00000104365	28246	0.144526776570834	0.102996016651827	-0.0292036137832411	0.31825716692491	98.2205676300717	0.169648470484747	IKBKB
ENSG00000204632	11795	0.334205987945685	0.104270281661044	-0.0690158389255983	0.737427814816968	95.4001551553121	0.896499290683199	HLA-G
ENSG00000104880	14644	-0.213710221755091	0.107467825510424	-0.473926194849128	0.0465057513389462	97.4889429891238	0.368647310937931	ARHGEF18
ENSG00000092841	4396	-0.21192271259639	0.114012626393236	-0.474740874826091	0.0508954496333104	97.6536747949392	0.374138097256281	MYL6
ENSG00000116815	9401	0.282766274550187	0.124579674070288	-0.0780881932357859	0.64362074233616	98.8958258369072	0.755331459826181	CD58
ENSG00000050820	15516	0.140317403640593	0.124785995366844	-0.0388478330778432	0.319482640359029	95.1822670640638	0.165777467767035	BCAR1
ENSG00000026103	12417	-0.336319135237281	0.125413980833373	-0.766465532790256	0.0938272623156939	98.9327276601466	1.08253494156634	FAS
ENSG00000188389	11303	0.328990357859235	0.125946981458969	-0.0923759787075762	0.750356694426045	93.2632266624007	0.875581483061024	PDCD1
ENSG00000213445	953	0.167669185560806	0.128346660402791	-0.04843884511802	0.383777216239632	96.3202241159011	0.245251508513349	SIPA1
ENSG00000006453	13252	0.502988526644577	0.128449598949184	-0.145485818524801	1.15146287181396	99.4856650851707	2.38010880284625	BAIAP2L1
ENSG00000025434	26013	-0.223988857683606	0.130690236533799	-0.514457481029036	0.0664797656618235	97.8712075084753	0.463422169473271	NR1H3
ENSG00000142949	11722	0.248577221218464	0.132414137184011	-0.0752206504796685	0.572375092916597	98.126004397802	0.573340526113961	PTPRF
ENSG00000137267	7173	-0.334669452218828	0.135026521189782	-0.773551385999284	0.104212481561628	98.148146580093	1.06787778655445	TUBB2A
ENSG00000162692	1645	-0.488422120770848	0.136743179594261	-1.13174937060332	0.154905129061624	98.3942495601012	2.33746188555086	VCAM1
ENSG00000158485	4501	-0.434082962053469	0.13699759844743	-1.00620783379418	0.138041909687247	84.0325302389872	1.24080137718983	CD1B
ENSG00000158473	29120	-0.440238250537951	0.141761782079447	-1.02750669410767	0.147030193031769	98.9243114556776	1.96979524064787	CD1D
ENSG00000109320	11319	-0.132581904279011	0.143814109333755	-0.310354161641304	0.0451903530832832	98.0766634897052	0.178992894783552	NFKB1
ENSG00000081237	8668	-0.33527362642571	0.147652271255878	-0.789128173605868	0.118580920754447	97.5663493879691	1.13162865832323	PTPRC
ENSG00000196586	30777	0.211297612938351	0.149202100144231	-0.0758269555888808	0.498422181465583	98.2035236977408	0.443602822345602	MYO6
ENSG00000021645	27384	-0.625306517328787	0.149694967534241	-1.4760422997296	0.225429265072025	98.9915622308818	3.99739703589318	NRXN3
ENSG00000157483	6436	0.132103525077999	0.151321858808879	-0.0483425803921093	0.312549630548106	94.4855275404651	0.156246279710081	MYO1E
ENSG00000154096	17745	0.496233404642978	0.153123207365426	-0.184579283930064	1.17704609321602	98.7560436313735	2.62827298918236	THY1
ENSG00000049759	30026	-0.305567197680647	0.153462710793685	-0.72513978127581	0.114005385914517	98.9183009193297	0.971804740214217	NEDD4L
ENSG00000113263	30685	-0.325330275873207	0.153630216688763	-0.772221399630045	0.121560847883631	96.1448485690848	1.05076710658831	ITK
ENSG00000162512	2797	-0.283097629592805	0.154091927187523	-0.67241217880722	0.106216919621611	98.123151040985	0.805424154385629	SDC3
ENSG00000148498	19043	-0.14807939141365	0.159511426995639	-0.354396899872412	0.0582381170451128	98.0933855322198	0.233087202790086	PARD3
ENSG00000254999	29290	-0.0965335262580163	0.160968905583422	-0.231502488071616	0.0384354355555837	96.7868718588096	0.0998221462115671	BRK1
ENSG00000131899	14026	0.166351677769669	0.167133720645154	-0.0696597461557547	0.402363101695092	98.2942475588763	0.302362607389392	LLGL1
ENSG00000125753	1835	0.178659471672021	0.167882348248747	-0.0752606972482173	0.432579640592258	97.7476476186556	0.344189739084145	VASP
ENSG00000181104	15182	0.379315495277725	0.171394731260867	-0.164243142367661	0.922874132923112	98.9479568857069	1.70520124213203	F2R
ENSG00000116701	25815	0.349485278352913	0.172015384925733	-0.152052534760082	0.851023091465908	98.3301763922423	1.42040543324207	NCF2
ENSG00000125538	11998	-0.284363195592949	0.173491675783347	-0.693851142628014	0.125124751442116	92.6191376188625	0.801149432208255	IL1B
ENSG00000114353	26103	-0.166105941161308	0.173508978232599	-0.405311008159791	0.0730991258371751	98.819688661217	0.322778559989224	GNAI2
ENSG00000039068	29133	0.376998551138212	0.17356108272341	-0.165973530719277	0.919970632995702	98.675930332911	1.44446408456427	CDH1
ENSG00000197646	14804	-0.347512677079026	0.174820211204103	-0.849483155801225	0.154457801643174	98.2971485894688	1.44122618119176	PDCD1LG2
ENSG00000115884	14728	0.517191744747498	0.178494994762841	-0.236245615027464	1.27062910452246	99.3269100755994	3.09421417847587	SDC1
ENSG00000071051	21174	0.150837452257502	0.179030209551626	-0.069171203673336	0.370846108188341	98.7007487182878	0.277134261945033	NCK2
ENSG00000066405	5061	-0.902158910459371	0.180609731414848	-2.22281418331278	0.41849636239404	99.1776085854454	9.94457091855703	CLDN18
ENSG00000173039	15886	0.0744696134664614	0.18316765462414	-0.0351852647604985	0.184124491693421	96.2149158186208	0.0630403981389839	RELA
ENSG00000115091	24470	0.123218880945151	0.186239670541705	-0.0594920158709882	0.305929777761289	97.8648029462946	0.181895942093104	ACTR3
ENSG00000128829	19475	0.0860228408524244	0.187420333878454	-0.0418753635536352	0.213921045258484	96.9880369361809	0.0902234546042769	EIF2AK4
ENSG00000065135	14903	0.138853787216523	0.190060768538983	-0.0688297857878753	0.346537360220921	98.9890341492787	0.24722372208967	GNAI3
ENSG00000178462	9891	-1.13371414377734	0.190262810112603	-2.83018338793455	0.562755100379873	99.2112902825999	16.01295912055	TUBAL3
ENSG00000139644	2001	-0.149741803517235	0.197222850207957	-0.377339772822891	0.0778561657884205	98.8835538411849	0.290441435869352	TMBIM6
ENSG00000106631	17740	-0.723607065875223	0.197326424769813	-1.82369783050199	0.376483698751544	92.9322698861676	6.03248839976753	MYL7
ENSG00000106526	11697	-0.214660007561158	0.198140883567047	-0.54159830311474	0.112278287992424	98.2705374208541	0.581308374289593	ACTR3C
ENSG00000112290	28139	0.255706907441654	0.20040362935681	-0.135714028520841	0.647127843404149	98.6326035732825	0.869870500962183	WASF1
ENSG00000261456	3152	0.47399977570251	0.202513177659325	-0.254974616803048	1.20297416820807	94.6876143499122	2.77297935873283	TUBB8
ENSG00000253958	14239	-0.338053813578463	0.202813828111838	-0.858300312155457	0.182192684998532	98.9333654595642	1.46035899735199	CLDN23
ENSG00000113575	10030	-0.041294100841308	0.207553107693857	-0.10551176046783	0.0229235587852143	89.6579193792252	0.0192585986913121	PPP2CA
ENSG00000170017	28196	0.237623877745929	0.21076862927455	-0.134530416264519	0.609778171756377	98.31162713247	0.779317100017477	ALCAM
ENSG00000231389	10457	-0.285477519847569	0.214211557639151	-0.735956688010267	0.165001648315128	98.083230319749	1.15563004907071	HLA-DPA1
ENSG00000196954	1111	0.214838377622574	0.218854819470375	-0.127616643452414	0.557293398697562	98.8289564051867	0.681760442686951	CASP4
ENSG00000129910	25705	0.467618069582694	0.224279363286601	-0.28657374353182	1.22180988269721	97.0539851196777	3.12691678682794	CDH15
ENSG00000166913	67	0.083897744609504	0.224792645075015	-0.051565593126729	0.219361082345737	98.1756244109574	0.103426215422944	YWHAB
ENSG00000104689	12065	0.210068579386719	0.233336239740548	-0.135395276344223	0.55553243511766	98.081796388478	0.650702767047836	TNFRSF10A
ENSG00000126583	4444	0.655241632396432	0.234746789202187	-0.42557683459273	1.73606009938559	95.7764900438034	6.48119555429519	PRKCG
ENSG00000082458	15284	0.241569278553355	0.236614403033458	-0.158490270171558	0.641628827278268	99.312825067594	0.928766353849515	DLG3
ENSG00000175470	27668	-0.0932807053895867	0.238765745768915	-0.248471545141424	0.0619101343622503	98.7087668349134	0.13531929583695	PPP2R2D
ENSG00000073350	12493	0.276046685537226	0.240976446125537	-0.185376467459293	0.737469838533746	98.9817464815536	1.13979857263532	LLGL2
ENSG00000152939	16816	0.304150291663375	0.242028769917325	-0.205387158559056	0.813687741885807	99.0495416804091	1.39365953597982	MARVELD2
ENSG00000172071	12771	-0.101961107912891	0.243102472146273	-0.273164492963248	0.0692422771374668	96.868055356187	0.153288372376043	EIF2AK3
ENSG00000241553	27121	0.0754102625487317	0.244967499279036	-0.0517132350548712	0.202533760152335	94.7999300706025	0.0851149815624792	ARPC4
ENSG00000150782	11806	0.278830598884065	0.252578461418881	-0.198831897647997	0.756493095416127	97.975996127893	1.25738913610645	IL18
ENSG00000132694	19805	0.11451418676368	0.253837165617848	-0.0821801146217329	0.311208488149093	97.9716720390784	0.21016281152519	ARHGEF11
ENSG00000197879	3270	-0.16680817647676	0.254903547121803	-0.453968798090118	0.120352445136599	98.7084917451374	0.443788594362337	MYO1C
ENSG00000115935	8138	-0.194502524350038	0.258318899744714	-0.531752081221131	0.142747032521055	97.6875016853814	0.628932439712941	WIPF1
ENSG00000006788	21384	-0.532824919156684	0.258499554839348	-1.45704511560039	0.391395277287021	95.1756773838995	4.38439222837342	MYH13
ENSG00000159110	22939	0.141608286372997	0.258715830570505	-0.10413227368329	0.387348846429284	98.6463458745791	0.347872591301545	IFNAR2
ENSG00000156299	22173	-0.346793391639355	0.258898469781246	-0.948833662237683	0.255246878958973	99.1125075963601	2.09200141921726	TIAM1
ENSG00000221914	29873	-0.0686139914723857	0.261119370783479	-0.188285652381828	0.0510576694370567	96.1180344894977	0.0754919994026652	PPP2R2A
ENSG00000137713	23648	-0.163155269612363	0.26241926150589	-0.448495608589897	0.12218506936517	98.5658774129046	0.455136469433227	PPP2R1B
ENSG00000113946	23418	-0.920403798397553	0.26409606668401	-2.53575081799759	0.69494322120248	99.4153495443685	14.7634661628973	CLDN16
ENSG00000078814	9904	-0.221072556359565	0.264251941934429	-0.609190744324951	0.167045631605821	97.2123536588274	0.841030916029958	MYH7B
ENSG00000176014	11137	-0.301676028054659	0.264664666084311	-0.831760616041488	0.22840855993217	98.4780291249051	1.50900760517829	TUBB6
ENSG00000131323	27278	0.0974335511963418	0.265235869770306	-0.0739748357046856	0.268841938097369	95.9800477098364	0.156358352712556	TRAF3
ENSG00000105568	24417	0.0945454732133898	0.269458424270634	-0.0732567027670085	0.262347649193788	98.2370454425286	0.157350965692888	PPP2R1A
ENSG00000123338	22305	-0.296295434217067	0.270015869682405	-0.822782003129572	0.230191134695438	98.3370582291289	1.53417953406108	NCKAP1L
ENSG00000170558	25654	-0.408783190626386	0.270823236376052	-1.13637408795586	0.318807706703089	98.9383732311965	2.98884026661795	CDH2
ENSG00000130545	646	0.244222936808716	0.272121691052122	-0.191647285284251	0.680093158901683	98.5346588239622	0.947020321786889	CRB3
ENSG00000197471	16617	-0.291747730260815	0.273802984327317	-0.814265031077589	0.230769570555959	98.3648762550314	1.56454918518914	SPN
ENSG00000172115	4537	0.144994459028417	0.279129054391346	-0.117584969592007	0.407573887648841	97.8387475039024	0.387969699405852	CYCS
ENSG00000163347	19133	0.586262751868308	0.280931952659522	-0.479424394035126	1.65194989777174	99.2321143201937	6.48300637112616	CLDN1
ENSG00000061676	21889	-0.0753934969535079	0.297784118466294	-0.21731528106456	0.0665282871575442	96.1247690586391	0.100189900335331	NCKAP1
ENSG00000127666	3911	0.0997187011890803	0.30165706766248	-0.0895035253837577	0.288940927761918	95.6722865779451	0.188939124728055	TICAM1
ENSG00000127314	5890	-0.112909999740784	0.306769667366183	-0.329440717807101	0.103620718325534	98.1611414121382	0.269451349591804	RAP1B
ENSG00000128833	9037	-0.206366127394248	0.314711188247312	-0.608669639863661	0.195937385075165	98.3846205199179	0.88092423422708	MYO5C
ENSG00000060138	11813	0.208023851838837	0.314779669208684	-0.197568727801606	0.613616431479281	98.812096937676	0.911196000278773	YBX3
ENSG00000167552	10022	-0.290178604027524	0.319521829581029	-0.861522980051042	0.281165771995994	99.0469324546071	1.82891645066067	TUBA1A
ENSG00000167461	25584	0.0873477313917118	0.322122122436879	-0.0855613722312498	0.260256835014673	98.7806027316935	0.168434656558203	RAB8A
ENSG00000076984	192	0.0547755957357279	0.329215949266276	-0.0552570123829672	0.164808203854423	95.8480605880045	0.0636822178660712	MAP2K7
ENSG00000153563	13429	-0.236590440875697	0.329936578668126	-0.712559367524645	0.23937848577325	96.3011379218864	1.19821150768493	CD8A
ENSG00000107201	3087	0.112889666177177	0.332429143067482	-0.115393696532894	0.341173028887249	97.2277104214361	0.286949486261149	DDX58
ENSG00000147145	14562	-0.436991173112116	0.336058444025526	-1.32732654654773	0.453344200323496	98.2907135023542	4.32999387824974	LPAR4
ENSG00000158987	22850	0.0804807351090074	0.340723218937637	-0.0850836359688333	0.246045106186848	97.3203942624505	0.147244867828275	RAPGEF6
ENSG00000139626	16164	-0.188769415323283	0.342532232880204	-0.578562371895479	0.201023541248913	96.9078623325424	0.793319925961547	ITGB7
ENSG00000138069	15670	-0.0491969943608815	0.346115103003352	-0.151541831197192	0.0531478424754293	95.5810200362702	0.0532420185578609	RAB1A
ENSG00000076662	14622	-0.227900920976543	0.34905569272075	-0.704905256544427	0.249103414591341	96.7393385690215	1.23914677925963	ICAM3
ENSG00000113615	21042	-0.101763119152016	0.34996898250221	-0.315160823589873	0.111634585285841	97.6151604255254	0.256251338955584	SEC24A
ENSG00000165215	7814	0.384695204751019	0.350922217747882	-0.423610052910009	1.19300046241205	98.5188579093139	3.18997598857699	CLDN3
ENSG00000196126	6337	-0.192520603878201	0.356278917826636	-0.601563583319671	0.21652237556327	97.4258441046921	0.940028942421191	HLA-DRB1
ENSG00000180210	22815	0.683146524614103	0.363172015071923	-0.789290960445967	2.15558400967417	98.346824274959	12.3039229082127	F2
ENSG00000108669	14609	-0.0942010275524712	0.368735600396508	-0.299609930378267	0.111207875273324	98.0422211603736	0.229391833053281	CYTH1
ENSG00000137285	24871	-0.332461076637396	0.38433935300994	-1.08150144406814	0.41657929079335	98.60184027773	3.2251101296195	TUBB2B
ENSG00000105855	14029	0.27306566373891	0.384675585834316	-0.342591126795522	0.888722454273343	98.6047513537292	2.10307313088323	ITGB8
ENSG00000120868	8103	-0.0723537259911251	0.387360264398402	-0.236407784878162	0.0917003328959116	94.8761860799662	0.139025284847923	APAF1
ENSG00000138071	29663	0.0554175182969288	0.387522671369475	-0.0702785652604848	0.181113601854342	95.664680527422	0.0828772160768942	ACTR2
ENSG00000116824	10844	0.203666604985163	0.396427132595569	-0.267052793435442	0.674386003405768	96.5585029354437	1.19940686110656	CD2
ENSG00000111725	10554	-0.0881117159415142	0.397549618887696	-0.292242503439472	0.116019071556444	98.2406416015635	0.227898933902324	PRKAB1
